x1	x2	x3	x4	x5	x6	x7	x8	x9	x:	x;	x<	x=	x>	u1	u2	u3	u4	u5	u6	u7	u8	error	numIter	cpuTime	cpuTimeSearchDirection	cpuTimeLineSearch	cpuTimeKKTError
1.565564	0.023303	1.555144	0.007524	1.561621	0.011152	1.560772	0.019878	-0.112963	0.051932	-0.028511	0.032800	-0.037994	0.034412	-0.026579	1.128799	-0.015836	0.063557	-0.011693	-0.010164	-0.000485	0.000709	0.000977	2.000000	232.363000	228.039000	0.000000	0.000000
1.565584	0.023190	1.555196	0.007496	1.561654	0.011114	1.560806	0.019798	-0.112632	0.051768	-0.028399	0.032682	-0.037863	0.034294	-0.026485	1.126712	-0.015799	0.063272	-0.011664	-0.010147	-0.000483	0.000709	0.000976	2.000000	245.063000	240.806999	0.000000	0.000000
1.565603	0.023077	1.555247	0.007467	1.561686	0.011076	1.560841	0.019718	-0.112302	0.051605	-0.028287	0.032565	-0.037733	0.034177	-0.026390	1.124627	-0.015763	0.062989	-0.011636	-0.010130	-0.000482	0.000709	0.000974	2.000000	232.244000	228.009000	0.000000	0.000000
1.565623	0.022965	1.555299	0.007439	1.561719	0.011039	1.560875	0.019639	-0.111972	0.051442	-0.028175	0.032448	-0.037603	0.034060	-0.026297	1.122546	-0.015726	0.062708	-0.011608	-0.010113	-0.000480	0.000709	0.000973	2.000000	231.985000	227.780000	0.000000	0.000000
1.565643	0.022853	1.555350	0.007411	1.561751	0.011001	1.560909	0.019561	-0.111642	0.051280	-0.028064	0.032331	-0.037473	0.033943	-0.026204	1.120466	-0.015690	0.062427	-0.011580	-0.010096	-0.000478	0.000709	0.000972	2.000000	232.342000	228.131000	0.000000	0.000000
1.565662	0.022742	1.555401	0.007383	1.561783	0.010964	1.560943	0.019482	-0.111314	0.051118	-0.027954	0.032215	-0.037344	0.033827	-0.026111	1.118389	-0.015653	0.062149	-0.011553	-0.010079	-0.000477	0.000709	0.000970	2.000000	232.515999	228.219000	0.000000	0.000000
1.565682	0.022631	1.555452	0.007355	1.561816	0.010927	1.560976	0.019404	-0.110986	0.050957	-0.027844	0.032099	-0.037216	0.033711	-0.026019	1.116313	-0.015617	0.061871	-0.011525	-0.010063	-0.000475	0.000709	0.000969	2.000000	233.115999	228.990000	0.000000	0.000000
1.565701	0.022520	1.555503	0.007327	1.561848	0.010889	1.561010	0.019326	-0.110658	0.050796	-0.027734	0.031984	-0.037087	0.033596	-0.025927	1.114240	-0.015580	0.061596	-0.011497	-0.010046	-0.000473	0.000709	0.000968	2.000000	263.993001	259.723000	0.000000	0.000000
1.565720	0.022409	1.555554	0.007300	1.561880	0.010852	1.561044	0.019249	-0.110331	0.050635	-0.027625	0.031869	-0.036960	0.033481	-0.025835	1.112168	-0.015544	0.061321	-0.011469	-0.010029	-0.000472	0.000709	0.000966	2.000000	274.585001	270.316000	0.000000	0.000000
1.565740	0.022299	1.555605	0.007272	1.561911	0.010816	1.561077	0.019172	-0.110005	0.050475	-0.027516	0.031754	-0.036832	0.033366	-0.025744	1.110098	-0.015508	0.061048	-0.011442	-0.010012	-0.000470	0.000709	0.000965	2.000000	250.493000	227.757000	0.000000	0.000000
1.565759	0.022189	1.555655	0.007245	1.561943	0.010779	1.561110	0.019095	-0.109680	0.050316	-0.027408	0.031640	-0.036706	0.033252	-0.025654	1.108029	-0.015472	0.060777	-0.011414	-0.009995	-0.000468	0.000709	0.000964	2.000000	290.085000	285.475000	0.000000	0.000000
1.565778	0.022080	1.555705	0.007217	1.561975	0.010742	1.561144	0.019019	-0.109355	0.050157	-0.027300	0.031526	-0.036579	0.033138	-0.025564	1.105962	-0.015436	0.060507	-0.011387	-0.009979	-0.000467	0.000709	0.000962	2.000000	232.341000	228.141999	0.000000	0.000000
1.565797	0.021971	1.555755	0.007190	1.562006	0.010706	1.561177	0.018943	-0.109030	0.049998	-0.027193	0.031413	-0.036453	0.033025	-0.025474	1.103896	-0.015400	0.060238	-0.011359	-0.009962	-0.000465	0.000709	0.000961	2.000000	232.427000	228.103000	0.000000	0.000000
1.565816	0.021862	1.555805	0.007163	1.562038	0.010669	1.561210	0.018868	-0.108707	0.049840	-0.027086	0.031300	-0.036328	0.032912	-0.025385	1.101831	-0.015364	0.059970	-0.011332	-0.009945	-0.000464	0.000709	0.000960	2.000000	232.050000	227.835000	0.000000	0.000000
1.565834	0.021753	1.555855	0.007136	1.562069	0.010633	1.561242	0.018792	-0.108384	0.049682	-0.026980	0.031188	-0.036202	0.032799	-0.025296	1.099768	-0.015328	0.059704	-0.011304	-0.009928	-0.000462	0.000709	0.000958	2.000000	232.730001	228.417000	0.000000	0.000000
1.565853	0.021645	1.555905	0.007109	1.562100	0.010597	1.561275	0.018717	-0.108061	0.049525	-0.026874	0.031075	-0.036078	0.032687	-0.025208	1.097705	-0.015292	0.059440	-0.011277	-0.009911	-0.000460	0.000709	0.000957	2.000000	232.515999	228.274001	0.000000	0.000000
1.565872	0.021537	1.555954	0.007082	1.562131	0.010561	1.561308	0.018643	-0.107739	0.049368	-0.026768	0.030964	-0.035953	0.032575	-0.025120	1.095644	-0.015256	0.059177	-0.011250	-0.009894	-0.000459	0.000709	0.000956	2.000000	232.320000	227.989000	0.000000	0.000000
1.565891	0.021430	1.556003	0.007055	1.562162	0.010525	1.561340	0.018569	-0.107418	0.049211	-0.026663	0.030853	-0.035830	0.032464	-0.025032	1.093584	-0.015221	0.058915	-0.011223	-0.009878	-0.000457	0.000709	0.000954	2.000000	232.572001	228.245001	0.000000	0.000000
1.565909	0.021322	1.556052	0.007029	1.562193	0.010489	1.561373	0.018495	-0.107097	0.049055	-0.026559	0.030742	-0.035706	0.032353	-0.024945	1.091525	-0.015185	0.058654	-0.011196	-0.009861	-0.000455	0.000709	0.000953	2.000000	232.172000	227.944000	0.000000	0.000000
1.565928	0.021215	1.556101	0.007002	1.562223	0.010453	1.561405	0.018421	-0.106777	0.048900	-0.026454	0.030631	-0.035583	0.032242	-0.024858	1.089467	-0.015149	0.058395	-0.011169	-0.009844	-0.000454	0.000709	0.000952	2.000000	232.241000	227.973999	0.000000	0.000000
1.565946	0.021109	1.556150	0.006976	1.562254	0.010418	1.561437	0.018348	-0.106458	0.048745	-0.026351	0.030521	-0.035461	0.032131	-0.024772	1.087409	-0.015114	0.058137	-0.011142	-0.009827	-0.000452	0.000709	0.000950	2.000000	232.642001	228.381001	0.000000	0.000000
1.565964	0.021002	1.556199	0.006950	1.562284	0.010383	1.561469	0.018275	-0.106139	0.048590	-0.026247	0.030412	-0.035339	0.032021	-0.024686	1.085353	-0.015078	0.057880	-0.011115	-0.009810	-0.000451	0.000709	0.000949	2.000000	232.292000	228.086000	0.000000	0.000000
1.565982	0.020896	1.556247	0.006923	1.562315	0.010347	1.561501	0.018202	-0.105821	0.048436	-0.026144	0.030302	-0.035217	0.031912	-0.024601	1.083298	-0.015043	0.057625	-0.011088	-0.009794	-0.000449	0.000709	0.000947	2.000000	232.165000	227.871000	0.000000	0.000000
1.566001	0.020791	1.556296	0.006897	1.562345	0.010312	1.561533	0.018130	-0.105503	0.048282	-0.026042	0.030193	-0.035096	0.031803	-0.024516	1.081243	-0.015008	0.057371	-0.011061	-0.009777	-0.000448	0.000709	0.000946	2.000000	232.687000	228.400999	0.000000	0.000000
1.566019	0.020685	1.556344	0.006871	1.562375	0.010277	1.561565	0.018058	-0.105186	0.048129	-0.025940	0.030085	-0.034975	0.031694	-0.024431	1.079190	-0.014973	0.057118	-0.011034	-0.009760	-0.000446	0.000709	0.000945	2.000000	273.417000	269.189999	0.000000	0.000000
1.566037	0.020580	1.556392	0.006846	1.562405	0.010242	1.561597	0.017986	-0.104870	0.047976	-0.025838	0.029977	-0.034854	0.031585	-0.024347	1.077137	-0.014937	0.056866	-0.011007	-0.009743	-0.000444	0.000709	0.000943	2.000000	232.468999	228.165000	0.000000	0.000000
1.566055	0.020476	1.556440	0.006820	1.562435	0.010207	1.561628	0.017915	-0.104554	0.047824	-0.025737	0.029869	-0.034734	0.031477	-0.024263	1.075085	-0.014902	0.056616	-0.010980	-0.009726	-0.000443	0.000709	0.000942	2.000000	231.693000	227.465001	0.000000	0.000000
1.566073	0.020371	1.556488	0.006794	1.562465	0.010173	1.561659	0.017844	-0.104239	0.047672	-0.025636	0.029762	-0.034615	0.031369	-0.024179	1.073034	-0.014867	0.056367	-0.010954	-0.009709	-0.000441	0.000709	0.000941	2.000000	232.158000	227.865001	0.000000	0.000000
1.566090	0.020267	1.556535	0.006768	1.562495	0.010138	1.561691	0.017774	-0.103925	0.047520	-0.025536	0.029655	-0.034495	0.031262	-0.024096	1.070984	-0.014832	0.056120	-0.010927	-0.009693	-0.000440	0.000709	0.000939	2.000000	235.271000	231.033000	0.000000	0.000000
1.566108	0.020163	1.556583	0.006743	1.562524	0.010104	1.561722	0.017703	-0.103611	0.047369	-0.025436	0.029549	-0.034377	0.031155	-0.024013	1.068935	-0.014797	0.055873	-0.010901	-0.009676	-0.000438	0.000709	0.000938	2.000000	231.575001	227.297000	0.000000	0.000000
1.566126	0.020060	1.556630	0.006718	1.562554	0.010069	1.561753	0.017633	-0.103297	0.047218	-0.025336	0.029443	-0.034258	0.031048	-0.023931	1.066887	-0.014762	0.055628	-0.010874	-0.009659	-0.000437	0.000709	0.000936	2.000000	232.222999	227.961999	0.000000	0.000000
1.566143	0.019957	1.556677	0.006692	1.562583	0.010035	1.561784	0.017563	-0.102985	0.047068	-0.025237	0.029337	-0.034140	0.030942	-0.023849	1.064839	-0.014727	0.055384	-0.010848	-0.009642	-0.000435	0.000709	0.000935	2.000000	232.090000	227.793999	0.000000	0.000000
1.566161	0.019854	1.556724	0.006667	1.562612	0.010001	1.561815	0.017494	-0.102673	0.046918	-0.025138	0.029232	-0.034023	0.030836	-0.023767	1.062793	-0.014693	0.055141	-0.010821	-0.009625	-0.000434	0.000709	0.000934	2.000000	232.282000	228.069000	0.000000	0.000000
1.566178	0.019751	1.556771	0.006642	1.562642	0.009967	1.561846	0.017425	-0.102361	0.046769	-0.025040	0.029127	-0.033906	0.030730	-0.023686	1.060747	-0.014658	0.054899	-0.010795	-0.009608	-0.000432	0.000709	0.000932	2.000000	232.303000	227.984000	0.000000	0.000000
1.566196	0.019649	1.556818	0.006617	1.562671	0.009933	1.561876	0.017356	-0.102050	0.046620	-0.024942	0.029022	-0.033789	0.030625	-0.023605	1.058703	-0.014623	0.054659	-0.010769	-0.009591	-0.000431	0.000709	0.000931	2.000000	232.209000	227.975999	0.000000	0.000000
1.566213	0.019547	1.556864	0.006592	1.562700	0.009900	1.561907	0.017288	-0.101740	0.046472	-0.024845	0.028918	-0.033672	0.030520	-0.023525	1.056659	-0.014589	0.054420	-0.010742	-0.009574	-0.000429	0.000709	0.000929	2.000000	232.443999	228.247000	0.000000	0.000000
1.566230	0.019446	1.556911	0.006567	1.562728	0.009866	1.561937	0.017219	-0.101430	0.046324	-0.024748	0.028814	-0.033556	0.030416	-0.023444	1.054616	-0.014554	0.054182	-0.010716	-0.009558	-0.000428	0.000709	0.000928	2.000000	232.356000	228.127000	0.000000	0.000000
1.566248	0.019345	1.556957	0.006543	1.562757	0.009832	1.561968	0.017151	-0.101121	0.046176	-0.024651	0.028711	-0.033441	0.030311	-0.023365	1.052574	-0.014520	0.053945	-0.010690	-0.009541	-0.000426	0.000709	0.000927	2.000000	231.827000	227.545001	0.000000	0.000000
1.566265	0.019244	1.557003	0.006518	1.562786	0.009799	1.561998	0.017084	-0.100813	0.046029	-0.024555	0.028608	-0.033326	0.030208	-0.023285	1.050533	-0.014485	0.053709	-0.010664	-0.009524	-0.000425	0.000709	0.000925	2.000000	231.880000	227.641999	0.000000	0.000000
1.566282	0.019143	1.557049	0.006494	1.562814	0.009766	1.562028	0.017017	-0.100505	0.045882	-0.024459	0.028505	-0.033211	0.030104	-0.023206	1.048493	-0.014451	0.053475	-0.010638	-0.009507	-0.000423	0.000709	0.000924	2.000000	231.926000	227.642000	0.000000	0.000000
1.566299	0.019043	1.557095	0.006469	1.562843	0.009733	1.562058	0.016950	-0.100198	0.045736	-0.024363	0.028403	-0.033097	0.030001	-0.023127	1.046453	-0.014416	0.053242	-0.010612	-0.009490	-0.000422	0.000709	0.000922	2.000000	232.439000	228.170999	0.000000	0.000000
1.566316	0.018943	1.557140	0.006445	1.562871	0.009700	1.562088	0.016883	-0.099891	0.045590	-0.024268	0.028301	-0.032983	0.029898	-0.023049	1.044415	-0.014382	0.053009	-0.010586	-0.009473	-0.000420	0.000709	0.000921	2.000000	271.515000	267.203000	0.000000	0.000000
1.566332	0.018843	1.557186	0.006421	1.562899	0.009667	1.562118	0.016816	-0.099585	0.045444	-0.024173	0.028199	-0.032869	0.029796	-0.022971	1.042378	-0.014348	0.052778	-0.010560	-0.009456	-0.000419	0.000709	0.000920	2.000000	231.855000	227.588001	0.000000	0.000000
1.566349	0.018743	1.557231	0.006396	1.562928	0.009634	1.562148	0.016750	-0.099280	0.045299	-0.024079	0.028098	-0.032756	0.029694	-0.022893	1.040341	-0.014314	0.052549	-0.010534	-0.009439	-0.000417	0.000709	0.000918	2.000000	232.269999	227.974000	0.000000	0.000000
1.566366	0.018644	1.557277	0.006372	1.562956	0.009601	1.562178	0.016684	-0.098975	0.045155	-0.023985	0.027997	-0.032643	0.029592	-0.022816	1.038306	-0.014280	0.052320	-0.010508	-0.009422	-0.000416	0.000709	0.000917	2.000000	232.585000	228.291000	0.000000	0.000000
1.566383	0.018545	1.557322	0.006348	1.562984	0.009569	1.562207	0.016619	-0.098671	0.045010	-0.023892	0.027897	-0.032531	0.029491	-0.022739	1.036272	-0.014246	0.052092	-0.010483	-0.009406	-0.000414	0.000709	0.000915	2.000000	232.789001	228.515999	0.000000	0.000000
1.566399	0.018447	1.557367	0.006325	1.563011	0.009536	1.562236	0.016554	-0.098367	0.044866	-0.023798	0.027797	-0.032419	0.029390	-0.022662	1.034238	-0.014212	0.051866	-0.010457	-0.009389	-0.000413	0.000709	0.000914	2.000000	231.947000	227.647001	0.000000	0.000000
1.566416	0.018349	1.557411	0.006301	1.563039	0.009504	1.562266	0.016489	-0.098064	0.044723	-0.023706	0.027697	-0.032307	0.029289	-0.022586	1.032206	-0.014178	0.051640	-0.010431	-0.009372	-0.000411	0.000709	0.000913	2.000000	232.845000	228.499001	0.000000	0.000000
1.566432	0.018251	1.557456	0.006277	1.563067	0.009472	1.562295	0.016424	-0.097762	0.044580	-0.023613	0.027598	-0.032196	0.029189	-0.022510	1.030174	-0.014144	0.051416	-0.010406	-0.009355	-0.000410	0.000709	0.000911	2.000000	232.216000	227.920999	0.000000	0.000000
1.566449	0.018153	1.557501	0.006254	1.563094	0.009439	1.562324	0.016360	-0.097460	0.044438	-0.023521	0.027499	-0.032085	0.029089	-0.022434	1.028144	-0.014110	0.051193	-0.010380	-0.009338	-0.000409	0.000709	0.000910	2.000000	232.275999	227.970999	0.000000	0.000000
1.566465	0.018056	1.557545	0.006230	1.563122	0.009407	1.562353	0.016296	-0.097159	0.044295	-0.023430	0.027400	-0.031975	0.028989	-0.022359	1.026115	-0.014077	0.050971	-0.010355	-0.009321	-0.000407	0.000709	0.000908	2.000000	232.222001	227.978000	0.000000	0.000000
1.566481	0.017959	1.557589	0.006207	1.563149	0.009375	1.562382	0.016232	-0.096858	0.044154	-0.023338	0.027302	-0.031865	0.028890	-0.022284	1.024086	-0.014043	0.050750	-0.010329	-0.009304	-0.000406	0.000709	0.000907	2.000000	231.970999	227.642001	0.000000	0.000000
1.566497	0.017862	1.557633	0.006184	1.563176	0.009344	1.562411	0.016168	-0.096558	0.044012	-0.023248	0.027204	-0.031755	0.028791	-0.022209	1.022059	-0.014009	0.050530	-0.010304	-0.009287	-0.000404	0.000709	0.000906	2.000000	232.263001	227.949000	0.000000	0.000000
1.566513	0.017766	1.557677	0.006160	1.563204	0.009312	1.562440	0.016105	-0.096259	0.043872	-0.023157	0.027107	-0.031646	0.028692	-0.022135	1.020033	-0.013976	0.050311	-0.010278	-0.009270	-0.000403	0.000709	0.000904	2.000000	232.265000	227.953999	0.000000	0.000000
1.566530	0.017670	1.557721	0.006137	1.563231	0.009280	1.562468	0.016042	-0.095960	0.043731	-0.023067	0.027009	-0.031537	0.028594	-0.022060	1.018008	-0.013942	0.050094	-0.010253	-0.009253	-0.000402	0.000709	0.000903	2.000000	232.167000	227.956000	0.000000	0.000000
1.566546	0.017574	1.557765	0.006114	1.563258	0.009249	1.562497	0.015979	-0.095662	0.043591	-0.022977	0.026913	-0.031428	0.028496	-0.021987	1.015983	-0.013909	0.049877	-0.010228	-0.009236	-0.000400	0.000709	0.000901	2.000000	231.893000	227.610000	0.000000	0.000000
1.566562	0.017478	1.557808	0.006091	1.563284	0.009217	1.562525	0.015917	-0.095364	0.043451	-0.022888	0.026816	-0.031320	0.028399	-0.021913	1.013960	-0.013876	0.049661	-0.010202	-0.009219	-0.000399	0.000709	0.000900	2.000000	246.138000	241.764999	0.000000	0.000000
1.566577	0.017383	1.557852	0.006068	1.563311	0.009186	1.562554	0.015855	-0.095067	0.043312	-0.022799	0.026720	-0.031212	0.028301	-0.021840	1.011939	-0.013842	0.049447	-0.010177	-0.009202	-0.000397	0.000709	0.000899	2.000000	278.398000	274.147999	0.000000	0.000000
1.566593	0.017288	1.557895	0.006046	1.563338	0.009155	1.562582	0.015793	-0.094771	0.043173	-0.022710	0.026624	-0.031105	0.028204	-0.021767	1.009918	-0.013809	0.049233	-0.010152	-0.009186	-0.000396	0.000709	0.000897	2.000000	232.770000	228.405000	0.000000	0.000000
1.566609	0.017193	1.557938	0.006023	1.563364	0.009124	1.562610	0.015731	-0.094475	0.043035	-0.022622	0.026529	-0.030998	0.028108	-0.021695	1.007898	-0.013776	0.049021	-0.010127	-0.009169	-0.000395	0.000709	0.000896	2.000000	232.635000	228.410000	0.000000	0.000000
1.566625	0.017099	1.557981	0.006000	1.563391	0.009093	1.562638	0.015670	-0.094180	0.042897	-0.022534	0.026434	-0.030891	0.028012	-0.021623	1.005880	-0.013743	0.048809	-0.010102	-0.009152	-0.000393	0.000709	0.000894	2.000000	232.460000	228.252000	0.000000	0.000000
1.566640	0.017005	1.558024	0.005978	1.563417	0.009062	1.562666	0.015609	-0.093885	0.042759	-0.022446	0.026339	-0.030785	0.027916	-0.021551	1.003862	-0.013709	0.048599	-0.010077	-0.009135	-0.000392	0.000709	0.000893	2.000000	269.468000	265.190000	0.000000	0.000000
1.566656	0.016911	1.558066	0.005955	1.563444	0.009031	1.562694	0.015548	-0.093591	0.042622	-0.022359	0.026244	-0.030679	0.027820	-0.021479	1.001846	-0.013676	0.048390	-0.010052	-0.009118	-0.000390	0.000709	0.000891	2.000000	231.866000	227.586001	0.000000	0.000000
1.566671	0.016818	1.558109	0.005933	1.563470	0.009001	1.562722	0.015487	-0.093298	0.042485	-0.022272	0.026150	-0.030573	0.027725	-0.021408	0.999831	-0.013643	0.048181	-0.010027	-0.009101	-0.000389	0.000709	0.000890	2.000000	232.128999	227.787001	0.000000	0.000000
1.566687	0.016725	1.558151	0.005911	1.563496	0.008970	1.562750	0.015427	-0.093005	0.042349	-0.022186	0.026057	-0.030468	0.027630	-0.021337	0.997817	-0.013611	0.047974	-0.010002	-0.009084	-0.000388	0.000709	0.000889	2.000000	232.312000	228.051000	0.000000	0.000000
1.566702	0.016632	1.558194	0.005889	1.563522	0.008940	1.562777	0.015367	-0.092713	0.042213	-0.022100	0.025963	-0.030363	0.027535	-0.021267	0.995804	-0.013578	0.047768	-0.009978	-0.009067	-0.000386	0.000709	0.000887	2.000000	232.587000	228.365000	0.000000	0.000000
1.566718	0.016539	1.558236	0.005867	1.563548	0.008910	1.562805	0.015307	-0.092421	0.042077	-0.022014	0.025870	-0.030259	0.027441	-0.021196	0.993793	-0.013545	0.047562	-0.009953	-0.009050	-0.000385	0.000709	0.000886	2.000000	232.629000	228.410000	0.000000	0.000000
1.566733	0.016447	1.558278	0.005845	1.563574	0.008879	1.562832	0.015247	-0.092130	0.041942	-0.021929	0.025778	-0.030155	0.027347	-0.021126	0.991783	-0.013512	0.047358	-0.009928	-0.009033	-0.000384	0.000709	0.000884	2.000000	232.094000	227.846001	0.000000	0.000000
1.566748	0.016355	1.558320	0.005823	1.563599	0.008849	1.562859	0.015188	-0.091840	0.041807	-0.021844	0.025685	-0.030051	0.027253	-0.021056	0.989774	-0.013479	0.047155	-0.009904	-0.009016	-0.000382	0.000709	0.000883	2.000000	232.053000	227.823999	0.000000	0.000000
1.566763	0.016263	1.558361	0.005801	1.563625	0.008819	1.562886	0.015129	-0.091550	0.041673	-0.021759	0.025593	-0.029948	0.027160	-0.020987	0.987766	-0.013447	0.046952	-0.009879	-0.008999	-0.000381	0.000709	0.000881	2.000000	232.216999	228.056000	0.000000	0.000000
1.566778	0.016172	1.558403	0.005779	1.563651	0.008789	1.562914	0.015070	-0.091260	0.041539	-0.021675	0.025502	-0.029844	0.027067	-0.020918	0.985759	-0.013414	0.046751	-0.009854	-0.008982	-0.000380	0.000709	0.000880	2.000000	232.572000	228.250999	0.000000	0.000000
1.566793	0.016081	1.558444	0.005758	1.563676	0.008760	1.562941	0.015012	-0.090972	0.041406	-0.021590	0.025410	-0.029742	0.026974	-0.020849	0.983754	-0.013382	0.046551	-0.009830	-0.008966	-0.000378	0.000709	0.000879	2.000000	232.322999	228.114000	0.000000	0.000000
1.566808	0.015990	1.558486	0.005736	1.563701	0.008730	1.562968	0.014954	-0.090684	0.041272	-0.021507	0.025319	-0.029639	0.026881	-0.020780	0.981750	-0.013349	0.046351	-0.009805	-0.008949	-0.000377	0.000709	0.000877	2.000000	232.015000	227.743999	0.000000	0.000000
1.566823	0.015900	1.558527	0.005715	1.563727	0.008700	1.562994	0.014896	-0.090396	0.041140	-0.021423	0.025229	-0.029538	0.026789	-0.020712	0.979747	-0.013317	0.046153	-0.009781	-0.008932	-0.000376	0.000709	0.000876	2.000000	262.472000	231.486000	0.000000	0.000000
1.566838	0.015809	1.558568	0.005693	1.563752	0.008671	1.563021	0.014838	-0.090109	0.041007	-0.021340	0.025138	-0.029436	0.026698	-0.020644	0.977745	-0.013285	0.045955	-0.009757	-0.008915	-0.000374	0.000709	0.000874	2.000000	232.451000	228.119000	0.000000	0.000000
1.566853	0.015719	1.558609	0.005672	1.563777	0.008641	1.563048	0.014780	-0.089823	0.040875	-0.021258	0.025048	-0.029335	0.026606	-0.020576	0.975745	-0.013252	0.045759	-0.009732	-0.008898	-0.000373	0.000709	0.000873	2.000000	232.163000	227.981001	0.000000	0.000000
1.566868	0.015630	1.558650	0.005651	1.563802	0.008612	1.563074	0.014723	-0.089537	0.040744	-0.021176	0.024959	-0.029234	0.026515	-0.020509	0.973746	-0.013220	0.045563	-0.009708	-0.008881	-0.000372	0.000709	0.000871	2.000000	232.534000	228.287999	0.000000	0.000000
1.566882	0.015540	1.558690	0.005630	1.563827	0.008583	1.563101	0.014666	-0.089252	0.040612	-0.021094	0.024869	-0.029133	0.026424	-0.020441	0.971748	-0.013188	0.045368	-0.009684	-0.008864	-0.000370	0.000709	0.000870	2.000000	232.615999	228.332000	0.000000	0.000000
